Auction_id,Auction_Desc,round_num,bip_name,bip_desc,price,prov_winner,pw_bid_rnd_num,prev_prov_winner,prev_pw_bid_rnd_num
66,Advanced Wireless Services,161,AW-CMA001-A,"New York-Newark, NY-NJ",396232000,T-Mobile License LLC,23,T-Mobile License LLC,23
66,Advanced Wireless Services,161,AW-CMA002-A,"Los Angeles-Anaheim, CA",179161000,"Cingular AWS, LLC",33,"Cingular AWS, LLC",33
66,Advanced Wireless Services,161,AW-CMA003-A,"Chicago, IL",254821000,T-Mobile License LLC,51,T-Mobile License LLC,51
66,Advanced Wireless Services,161,AW-CMA004-A,"Philadelphia, PA",82565000,"Cricket Licensee (Reauction), Inc.",48,"Cricket Licensee (Reauction), Inc.",48
66,Advanced Wireless Services,161,AW-CMA005-A,"Detroit-Ann Arbor, MI",65187000,T-Mobile License LLC,52,T-Mobile License LLC,52
66,Advanced Wireless Services,161,AW-CMA006-A,"Boston-Brockton-Lowell, MA-NH",36787000,T-Mobile License LLC,32,T-Mobile License LLC,32
66,Advanced Wireless Services,161,AW-CMA007-A,"San Francisco-Oakland, CA",26963000,T-Mobile License LLC,26,T-Mobile License LLC,26
66,Advanced Wireless Services,161,AW-CMA008-A,"Washington, DC-MD-VA",133150000,"Cricket Licensee (Reauction), Inc.",38,"Cricket Licensee (Reauction), Inc.",38
66,Advanced Wireless Services,161,AW-CMA009-A,"Dallas-Fort Worth, TX",50682000,"Cingular AWS, LLC",36,"Cingular AWS, LLC",36
66,Advanced Wireless Services,161,AW-CMA010-A,"Houston, TX",25947000,T-Mobile License LLC,28,T-Mobile License LLC,28
66,Advanced Wireless Services,161,AW-CMA011-A,"St. Louis, MO-IL",25089000,"Cricket Licensee (Reauction), Inc.",54,"Cricket Licensee (Reauction), Inc.",54
66,Advanced Wireless Services,161,AW-CMA012-A,"Miami-Fort Lauderdale, FL",35633000,T-Mobile License LLC,32,T-Mobile License LLC,32
66,Advanced Wireless Services,161,AW-CMA013-A,"Pittsburgh, PA",10718000,AWS Wireless Inc.,84,AWS Wireless Inc.,84
66,Advanced Wireless Services,161,AW-CMA014-A,"Baltimore, MD",43657000,"Cricket Licensee (Reauction), Inc.",52,"Cricket Licensee (Reauction), Inc.",52
66,Advanced Wireless Services,161,AW-CMA015-A,"Minneapolis-St. Paul, MN-WI",29096000,"Cricket Licensee (Reauction), Inc.",58,"Cricket Licensee (Reauction), Inc.",58
66,Advanced Wireless Services,161,AW-CMA016-A,"Cleveland, OH",7206000,T-Mobile License LLC,29,T-Mobile License LLC,29
66,Advanced Wireless Services,161,AW-CMA017-A,"Atlanta, GA",30048000,T-Mobile License LLC,33,T-Mobile License LLC,33
66,Advanced Wireless Services,161,AW-CMA018-A,"San Diego, CA",18981000,T-Mobile License LLC,33,T-Mobile License LLC,33
66,Advanced Wireless Services,161,AW-CMA019-A,"Denver-Boulder, CO",12955000,"Cingular AWS, LLC",29,"Cingular AWS, LLC",29
66,Advanced Wireless Services,161,AW-CMA020-A,"Seattle-Everett, WA",27888000,"Cricket Licensee (Reauction), Inc.",52,"Cricket Licensee (Reauction), Inc.",52
66,Advanced Wireless Services,161,AW-CMA021-A,"Milwaukee, WI",17833000,"Barat Wireless, L.P.",51,"Barat Wireless, L.P.",51
66,Advanced Wireless Services,161,AW-CMA022-A,"Tampa-St. Petersburg, FL",25861000,T-Mobile License LLC,89,T-Mobile License LLC,89
66,Advanced Wireless Services,161,AW-CMA023-A,"Cincinnati, OH-KY-IN",19451000,Cincinnati Bell Wireless LLC,43,Cincinnati Bell Wireless LLC,43
66,Advanced Wireless Services,161,AW-CMA024-A,"Kansas City, MO-KS",14738000,"Cricket Licensee (Reauction), Inc.",41,"Cricket Licensee (Reauction), Inc.",41
66,Advanced Wireless Services,161,AW-CMA025-A,"Buffalo, NY",1707000,American Cellular Corporation,45,American Cellular Corporation,45
66,Advanced Wireless Services,161,AW-CMA026-A,"Phoenix, AZ",18439000,"Cingular AWS, LLC",34,"Cingular AWS, LLC",34
66,Advanced Wireless Services,161,AW-CMA027-A,"San Jose, CA",12037000,T-Mobile License LLC,41,T-Mobile License LLC,41
66,Advanced Wireless Services,161,AW-CMA028-A,"Indianapolis, IN",7018000,AWS Wireless Inc.,38,AWS Wireless Inc.,38
66,Advanced Wireless Services,161,AW-CMA029-A,"New Orleans, LA",6016000,"Cricket Licensee (Reauction), Inc.",35,"Cricket Licensee (Reauction), Inc.",35
66,Advanced Wireless Services,161,AW-CMA030-A,"Portland, OR-WA",13292000,"Cricket Licensee (Reauction), Inc.",41,"Cricket Licensee (Reauction), Inc.",41
66,Advanced Wireless Services,161,AW-CMA031-A,"Columbus, OH",7369000,T-Mobile License LLC,45,T-Mobile License LLC,45
66,Advanced Wireless Services,161,AW-CMA032-A,"Hartford-Bristol, CT",8505000,T-Mobile License LLC,33,T-Mobile License LLC,33
66,Advanced Wireless Services,161,AW-CMA033-A,"San Antonio, TX",6819000,"Atlantic Wireless, L.P.",73,"Atlantic Wireless, L.P.",73
66,Advanced Wireless Services,161,AW-CMA034-A,"Rochester, NY",5230000,American Cellular Corporation,85,American Cellular Corporation,85
66,Advanced Wireless Services,161,AW-CMA035-A,"Sacramento, CA",7722000,AWS Wireless Inc.,82,AWS Wireless Inc.,82
66,Advanced Wireless Services,161,AW-CMA036-A,"Memphis, TN-AR-MS",21676000,"Cingular AWS, LLC",74,"Cingular AWS, LLC",74
66,Advanced Wireless Services,161,AW-CMA037-A,"Louisville, KY-IN",4763000,AWS Wireless Inc.,70,AWS Wireless Inc.,70
66,Advanced Wireless Services,161,AW-CMA038-A,"Providence-Warwick, RI",6544000,T-Mobile License LLC,71,T-Mobile License LLC,71
66,Advanced Wireless Services,161,AW-CMA039-A,"Salt Lake City-Ogden, UT",7659000,T-Mobile License LLC,45,T-Mobile License LLC,45
66,Advanced Wireless Services,161,AW-CMA040-A,"Dayton, OH",4431000,Cincinnati Bell Wireless LLC,53,Cincinnati Bell Wireless LLC,53
66,Advanced Wireless Services,161,AW-CMA041-A,"Birmingham, AL",7523000,"Cricket Licensee (Reauction), Inc.",89,"Cricket Licensee (Reauction), Inc.",89
66,Advanced Wireless Services,161,AW-CMA042-A,Bridgeport-Stamford-Danbury CT,6972000,T-Mobile License LLC,33,T-Mobile License LLC,33
66,Advanced Wireless Services,161,AW-CMA043-A,"Norfolk-Virginia Beach, VA-NC",26586000,"Cingular AWS, LLC",55,"Cingular AWS, LLC",55
66,Advanced Wireless Services,161,AW-CMA044-A,"Albany-Schenectady-Troy, NY",3596000,American Cellular Corporation,65,American Cellular Corporation,65
66,Advanced Wireless Services,161,AW-CMA045-A,"Oklahoma City, OK",14431000,"Cingular AWS, LLC",59,"Cingular AWS, LLC",59
66,Advanced Wireless Services,161,AW-CMA046-A,"Nashville-Davidson, TN",8546000,"Cellular South Licenses, Inc.",47,"Cellular South Licenses, Inc.",47
66,Advanced Wireless Services,161,AW-CMA047-A,"Greensboro-Winston-Salem, NC",9112000,"Cingular AWS, LLC",42,"Cingular AWS, LLC",42
66,Advanced Wireless Services,161,AW-CMA048-A,"Toledo, OH-MI",1337000,"Cingular AWS, LLC",51,"Cingular AWS, LLC",51
66,Advanced Wireless Services,161,AW-CMA049-A,New Haven-Waterbury-Meriden CT,4133000,T-Mobile License LLC,64,T-Mobile License LLC,64
66,Advanced Wireless Services,161,AW-CMA050-A,"Honolulu, HI",3583000,"Cingular AWS, LLC",114,"Cingular AWS, LLC",114
66,Advanced Wireless Services,161,AW-CMA051-A,"Jacksonville, FL",9050000,"Cingular AWS, LLC",41,"Cingular AWS, LLC",41
66,Advanced Wireless Services,161,AW-CMA052-A,"Akron, OH",1125000,T-Mobile License LLC,40,T-Mobile License LLC,40
66,Advanced Wireless Services,161,AW-CMA053-A,"Syracuse, NY",2666000,"Cricket Licensee (Reauction), Inc.",66,"Cricket Licensee (Reauction), Inc.",66
66,Advanced Wireless Services,161,AW-CMA054-A,"Gary-Hammond-East Chicago, IN",631000,T-Mobile License LLC,21,T-Mobile License LLC,21
66,Advanced Wireless Services,161,AW-CMA055-A,"Worchester-Leominster, MA",1705000,T-Mobile License LLC,79,T-Mobile License LLC,79
66,Advanced Wireless Services,161,AW-CMA056-A,"Northeast Pennsylvania, PA",1746000,AWS Wireless Inc.,39,AWS Wireless Inc.,39
66,Advanced Wireless Services,161,AW-CMA057-A,"Tulsa, OK",3103000,"Barat Wireless, L.P.",44,"Barat Wireless, L.P.",44
66,Advanced Wireless Services,161,AW-CMA058-A,"Allentown-Bethlehem, PA-NJ",7638000,T-Mobile License LLC,44,T-Mobile License LLC,44
66,Advanced Wireless Services,161,AW-CMA059-A,"Richmond, VA",5838000,"Cricket Licensee (Reauction), Inc.",34,"Cricket Licensee (Reauction), Inc.",34
66,Advanced Wireless Services,161,AW-CMA060-A,"Orlando, FL",13999000,T-Mobile License LLC,35,T-Mobile License LLC,35
66,Advanced Wireless Services,161,AW-CMA061-A,"Charlotte-Gastonia, NC",9191000,"Cingular AWS, LLC",46,"Cingular AWS, LLC",46
66,Advanced Wireless Services,161,AW-CMA062-A,"New Brunswick-Perth Amboy, NJ",7292000,T-Mobile License LLC,45,T-Mobile License LLC,45
66,Advanced Wireless Services,161,AW-CMA063-A,"Springfield-Holyoke, MA",1900000,AWS Wireless Inc.,39,AWS Wireless Inc.,39
66,Advanced Wireless Services,161,AW-CMA064-A,"Grand Rapids, MI",7337000,Centennial Michiana License Company LLC,104,Centennial Michiana License Company LLC,104
66,Advanced Wireless Services,161,AW-CMA065-A,"Omaha, NE-IA",2058000,"Barat Wireless, L.P.",49,"Barat Wireless, L.P.",49
66,Advanced Wireless Services,161,AW-CMA066-A,"Youngstown-Warren, OH",545000,American Cellular Corporation,41,American Cellular Corporation,41
66,Advanced Wireless Services,161,AW-CMA067-A,"Greenville-Spartanburg, SC",2954000,"Cavalier Wireless, LLC",89,"Cavalier Wireless, LLC",89
66,Advanced Wireless Services,161,AW-CMA068-A,"Flint, MI",903000,T-Mobile License LLC,26,T-Mobile License LLC,26
66,Advanced Wireless Services,161,AW-CMA069-A,"Wilmington, DE-NJ-MD",3783000,"Cricket Licensee (Reauction), Inc.",68,"Cricket Licensee (Reauction), Inc.",68
66,Advanced Wireless Services,161,AW-CMA070-A,"Long Branch-Asbury Park, NJ",5460000,T-Mobile License LLC,45,T-Mobile License LLC,45
66,Advanced Wireless Services,161,AW-CMA071-A,"Raleigh-Durham, NC",7434000,"Cingular AWS, LLC",51,"Cingular AWS, LLC",51
66,Advanced Wireless Services,161,AW-CMA072-A,"West Palm Beach-Boca Raton, FL",6044000,T-Mobile License LLC,37,T-Mobile License LLC,37
66,Advanced Wireless Services,161,AW-CMA073-A,"Oxnard-Simi Valley-Ventura, CA",3936000,T-Mobile License LLC,35,T-Mobile License LLC,35
66,Advanced Wireless Services,161,AW-CMA074-A,"Fresno, CA",4142000,"Cingular AWS, LLC",66,"Cingular AWS, LLC",66
66,Advanced Wireless Services,161,AW-CMA075-A,"Austin, TX",7337000,T-Mobile License LLC,41,T-Mobile License LLC,41
66,Advanced Wireless Services,161,AW-CMA076-A,"New Bedford-Fall River, MA",735000,T-Mobile License LLC,33,T-Mobile License LLC,33
66,Advanced Wireless Services,161,AW-CMA077-A,"Tucson, AZ",2215000,T-Mobile License LLC,80,T-Mobile License LLC,80
66,Advanced Wireless Services,161,AW-CMA078-A,"Lansing-East Lansing, MI",1797000,Centennial Michiana License Company LLC,31,Centennial Michiana License Company LLC,31
66,Advanced Wireless Services,161,AW-CMA079-A,"Knoxville, TN",2449000,AWS Wireless Inc.,63,AWS Wireless Inc.,63
66,Advanced Wireless Services,161,AW-CMA080-A,"Baton Rouge, LA",2439000,"Cricket Licensee (Reauction), Inc.",86,"Cricket Licensee (Reauction), Inc.",86
66,Advanced Wireless Services,161,AW-CMA081-A,"El Paso, TX",1159000,T-Mobile License LLC,45,T-Mobile License LLC,45
66,Advanced Wireless Services,161,AW-CMA082-A,"Tacoma, WA",1097000,"Cricket Licensee (Reauction), Inc.",89,"Cricket Licensee (Reauction), Inc.",89
66,Advanced Wireless Services,161,AW-CMA083-A,"Mobile, AL",6816000,"Cricket Licensee (Reauction), Inc.",80,"Cricket Licensee (Reauction), Inc.",80
66,Advanced Wireless Services,161,AW-CMA084-A,"Harrisburg, PA",1203000,T-Mobile License LLC,55,T-Mobile License LLC,55
66,Advanced Wireless Services,161,AW-CMA085-A,"Johnson City-Kingsport, TN-VA",1630000,"Carolina West Wireless, Inc.",55,"Carolina West Wireless, Inc.",55
66,Advanced Wireless Services,161,AW-CMA086-A,"Albuquerque, NM",1228000,T-Mobile License LLC,52,T-Mobile License LLC,52
66,Advanced Wireless Services,161,AW-CMA087-A,"Canton, OH",459000,T-Mobile License LLC,66,T-Mobile License LLC,66
66,Advanced Wireless Services,161,AW-CMA088-A,"Chattanooga, TN-GA",1205000,AWS Wireless Inc.,59,AWS Wireless Inc.,59
66,Advanced Wireless Services,161,AW-CMA089-A,"Wichita, KS",2984000,"Cingular AWS, LLC",62,"Cingular AWS, LLC",62
66,Advanced Wireless Services,161,AW-CMA090-A,"Charleston, SC",3006000,"Palmetto Rural Telephone Cooperative, Inc.",59,"Palmetto Rural Telephone Cooperative, Inc.",59
66,Advanced Wireless Services,161,AW-CMA091-A,"San Juan-Caguas, PR",2671000,"Cavalier Wireless, LLC",42,"Cavalier Wireless, LLC",42
66,Advanced Wireless Services,161,AW-CMA092-A,"Little Rock, AR",2318000,"Cricket Licensee (Reauction), Inc.",86,"Cricket Licensee (Reauction), Inc.",86
66,Advanced Wireless Services,161,AW-CMA093-A,"Las Vegas, NV",8486000,"Cricket Licensee (Reauction), Inc.",37,"Cricket Licensee (Reauction), Inc.",37
66,Advanced Wireless Services,161,AW-CMA094-A,"Saginaw-Bay City-Midland, MI",1475000,"Cingular AWS, LLC",28,"Cingular AWS, LLC",28
66,Advanced Wireless Services,161,AW-CMA095-A,"Columbia, SC",4146000,"Cricket Licensee (Reauction), Inc.",47,"Cricket Licensee (Reauction), Inc.",47
66,Advanced Wireless Services,161,AW-CMA096-A,"Fort Wayne, IN",770000,"Cavalier Wireless, LLC",58,"Cavalier Wireless, LLC",58
66,Advanced Wireless Services,161,AW-CMA097-A,"Bakersfield, CA",1763000,T-Mobile License LLC,31,T-Mobile License LLC,31
66,Advanced Wireless Services,161,AW-CMA098-A,"Davenport-Rock Island, IA-IL",405000,"Iowa Telecommunications Services, Inc.",82,"Iowa Telecommunications Services, Inc.",82
66,Advanced Wireless Services,161,AW-CMA099-A,"York, PA",473000,T-Mobile License LLC,21,T-Mobile License LLC,21
66,Advanced Wireless Services,161,AW-CMA100-A,"Shreveport, LA",1299000,Cellco Partnership d/b/a Verizon Wireless,126,Cellco Partnership d/b/a Verizon Wireless,126
66,Advanced Wireless Services,161,AW-CMA101-A,"Beaumont-Port Arthur, TX",541000,"Command Connect, LLC",88,"Command Connect, LLC",88
66,Advanced Wireless Services,161,AW-CMA102-A,"Des Moines, IA",3012000,"Barat Wireless, L.P.",58,"Barat Wireless, L.P.",58
66,Advanced Wireless Services,161,AW-CMA103-A,"Peoria, IL",347000,Cincinnati Bell Wireless LLC,67,Cincinnati Bell Wireless LLC,67
66,Advanced Wireless Services,161,AW-CMA104-A,"Newport News-Hampton, VA",5886000,"Cingular AWS, LLC",57,"Cingular AWS, LLC",57
66,Advanced Wireless Services,161,AW-CMA105-A,"Lancaster, PA",2511000,T-Mobile License LLC,92,T-Mobile License LLC,92
66,Advanced Wireless Services,161,AW-CMA106-A,"Jackson, MS",3027000,"Cingular AWS, LLC",76,"Cingular AWS, LLC",76
66,Advanced Wireless Services,161,AW-CMA107-A,"Stockton, CA",2185000,AWS Wireless Inc.,43,AWS Wireless Inc.,43
66,Advanced Wireless Services,161,AW-CMA108-A,"Augusta, GA-SC",453000,T-Mobile License LLC,21,T-Mobile License LLC,21
66,Advanced Wireless Services,161,AW-CMA109-A,"Spokane, WA",1464000,"Cavalier Wireless, LLC",118,"Cavalier Wireless, LLC",118
66,Advanced Wireless Services,161,AW-CMA110-A,"Huntington-Ashland, WV-KY-OH",1331000,American Cellular Corporation,78,American Cellular Corporation,78
66,Advanced Wireless Services,161,AW-CMA111-A,"Vallejo-Fairfield-Napa, CA",3315000,T-Mobile License LLC,66,T-Mobile License LLC,66
66,Advanced Wireless Services,161,AW-CMA112-A,"Corpus Christi, TX",536000,"Cavalier Wireless, LLC",72,"Cavalier Wireless, LLC",72
66,Advanced Wireless Services,161,AW-CMA113-A,"Madison, WI",846000,"Barat Wireless, L.P.",36,"Barat Wireless, L.P.",36
66,Advanced Wireless Services,161,AW-CMA114-A,"Lakeland-Winter Haven, FL",2482000,T-Mobile License LLC,65,T-Mobile License LLC,65
66,Advanced Wireless Services,161,AW-CMA115-A,"Utica-Rome, NY",847000,American Cellular Corporation,69,American Cellular Corporation,69
66,Advanced Wireless Services,161,AW-CMA116-A,"Lexington-Fayette, KY",4054000,American Cellular Corporation,77,American Cellular Corporation,77
66,Advanced Wireless Services,161,AW-CMA117-A,"Colorado Springs, CO",564000,T-Mobile License LLC,21,T-Mobile License LLC,21
66,Advanced Wireless Services,161,AW-CMA118-A,"Reading, PA",2191000,T-Mobile License LLC,92,T-Mobile License LLC,92
66,Advanced Wireless Services,161,AW-CMA119-A,"Evansville, IN-KY",345000,AWS Wireless Inc.,66,AWS Wireless Inc.,66
66,Advanced Wireless Services,161,AW-CMA120-A,"Huntsville, AL",2553000,"Cricket Licensee (Reauction), Inc.",78,"Cricket Licensee (Reauction), Inc.",78
66,Advanced Wireless Services,161,AW-CMA121-A,"Trenton, NJ",6730000,T-Mobile License LLC,89,T-Mobile License LLC,89
66,Advanced Wireless Services,161,AW-CMA122-A,"Binghamton, NY",649000,American Cellular Corporation,85,American Cellular Corporation,85
66,Advanced Wireless Services,161,AW-CMA123-A,"Santa Rosa-Petaluma, CA",1113000,AWS Wireless Inc.,39,AWS Wireless Inc.,39
66,Advanced Wireless Services,161,AW-CMA124-A,"Santa Barbara, CA",2024000,T-Mobile License LLC,35,T-Mobile License LLC,35
66,Advanced Wireless Services,161,AW-CMA125-A,"Appleton-Oshkosh-Neenah, WI",853000,"NSIGHTTEL WIRELESS, LLC",62,"NSIGHTTEL WIRELESS, LLC",62
66,Advanced Wireless Services,161,AW-CMA126-A,"Salinas-Seaside-Monterey, CA",974000,AWS Wireless Inc.,39,AWS Wireless Inc.,39
66,Advanced Wireless Services,161,AW-CMA127-A,"Pensacola, FL",2474000,"Cellular South Licenses, Inc.",52,"Cellular South Licenses, Inc.",52
66,Advanced Wireless Services,161,AW-CMA128-A,"McAllen-Edinburg-Mission, TX",725000,T-Mobile License LLC,46,T-Mobile License LLC,46
66,Advanced Wireless Services,161,AW-CMA129-A,"South Bend-Mishawaka, IN",0,FCC,0,FCC,0
66,Advanced Wireless Services,161,AW-CMA130-A,"Erie, PA",310000,American Cellular Corporation,71,American Cellular Corporation,71
66,Advanced Wireless Services,161,AW-CMA131-A,"Rockford, IL",320000,T-Mobile License LLC,21,T-Mobile License LLC,21
66,Advanced Wireless Services,161,AW-CMA132-A,"Kalamazoo, MI",458000,"Cingular AWS, LLC",43,"Cingular AWS, LLC",43
66,Advanced Wireless Services,161,AW-CMA133-A,"Manchester-Nashua, NH",1681000,T-Mobile License LLC,38,T-Mobile License LLC,38
66,Advanced Wireless Services,161,AW-CMA134-A,"Atlantic City, NJ",1559000,"Cricket Licensee (Reauction), Inc.",62,"Cricket Licensee (Reauction), Inc.",62
66,Advanced Wireless Services,161,AW-CMA135-A,"Eugene-Springfield, OR",412000,T-Mobile License LLC,37,T-Mobile License LLC,37
66,Advanced Wireless Services,161,AW-CMA136-A,"Lorain-Elyria, OH",349000,T-Mobile License LLC,23,T-Mobile License LLC,23
66,Advanced Wireless Services,161,AW-CMA137-A,"Melbourne-Titusville, FL",2657000,T-Mobile License LLC,67,T-Mobile License LLC,67
66,Advanced Wireless Services,161,AW-CMA138-A,"Macon-Warner Robins, GA",364000,"Public Service Wireless Services, Inc.",54,"Public Service Wireless Services, Inc.",54
66,Advanced Wireless Services,161,AW-CMA139-A,"Montgomery, AL",1055000,"Cellular South Licenses, Inc.",81,"Cellular South Licenses, Inc.",81
66,Advanced Wireless Services,161,AW-CMA140-A,"Charleston, WV",725000,American Cellular Corporation,60,American Cellular Corporation,60
66,Advanced Wireless Services,161,AW-CMA141-A,"Duluth, MN-WI",1173000,"Chequamegon Communications Cooperative, Inc.",56,"Chequamegon Communications Cooperative, Inc.",56
66,Advanced Wireless Services,161,AW-CMA142-A,"Modesto, CA",2620000,"Cricket Licensee (Reauction), Inc.",72,"Cricket Licensee (Reauction), Inc.",72
66,Advanced Wireless Services,161,AW-CMA143-A,"Johnstown, PA",433000,AWS Wireless Inc.,100,AWS Wireless Inc.,100
66,Advanced Wireless Services,161,AW-CMA144-A,"Orange County, NY",1389000,American Cellular Corporation,39,American Cellular Corporation,39
66,Advanced Wireless Services,161,AW-CMA145-A,"Hamilton-Middletown, OH",1510000,Cincinnati Bell Wireless LLC,58,Cincinnati Bell Wireless LLC,58
66,Advanced Wireless Services,161,AW-CMA146-A,"Daytona Beach, FL",2319000,T-Mobile License LLC,51,T-Mobile License LLC,51
66,Advanced Wireless Services,161,AW-CMA147-A,"Ponce, PR",265000,"Cavalier Wireless, LLC",89,"Cavalier Wireless, LLC",89
66,Advanced Wireless Services,161,AW-CMA148-A,"Salem, OR",391000,Stayton Cooperative Telephone Company,64,Stayton Cooperative Telephone Company,64
66,Advanced Wireless Services,161,AW-CMA149-A,"Fayetteville, NC",303000,T-Mobile License LLC,21,T-Mobile License LLC,21
66,Advanced Wireless Services,161,AW-CMA150-A,"Visalia-Tulare-Porterville, CA",1197000,"Cricket Licensee (Reauction), Inc.",67,"Cricket Licensee (Reauction), Inc.",67
66,Advanced Wireless Services,161,AW-CMA151-A,"Poughkeepsie, NY",1702000,American Cellular Corporation,39,American Cellular Corporation,39
66,Advanced Wireless Services,161,AW-CMA152-A,"Portland, ME",2339000,AWS Wireless Inc.,87,AWS Wireless Inc.,87
66,Advanced Wireless Services,161,AW-CMA153-A,"Columbus, GA-AL",665000,"Public Service Wireless Services, Inc.",128,"Public Service Wireless Services, Inc.",128
66,Advanced Wireless Services,161,AW-CMA154-A,"New London-Norwich, CT",559000,AWS Wireless Inc.,39,AWS Wireless Inc.,39
66,Advanced Wireless Services,161,AW-CMA155-A,"Savannah, GA",1008000,"Cricket Licensee (Reauction), Inc.",36,"Cricket Licensee (Reauction), Inc.",36
66,Advanced Wireless Services,161,AW-CMA156-A,"Portsmouth-Rochester, NH-ME",683000,AWS Wireless Inc.,70,AWS Wireless Inc.,70
66,Advanced Wireless Services,161,AW-CMA157-A,"Roanoke, VA",592000,NTELOS Inc.,104,NTELOS Inc.,104
66,Advanced Wireless Services,161,AW-CMA158-A,"Lima, OH",247000,"Triad AWS, Inc.",100,"Triad AWS, Inc.",100
66,Advanced Wireless Services,161,AW-CMA159-A,"Provo-Orem, UT",592000,T-Mobile License LLC,69,T-Mobile License LLC,69
66,Advanced Wireless Services,161,AW-CMA160-A,"Killeen-Temple, TX",472000,AWS Wireless Inc.,42,AWS Wireless Inc.,42
66,Advanced Wireless Services,161,AW-CMA161-A,"Lubbock, TX",359000,Daredevil Communications LLC,67,Daredevil Communications LLC,67
66,Advanced Wireless Services,161,AW-CMA162-A,"Brownsville-Harlingen, TX",427000,T-Mobile License LLC,74,T-Mobile License LLC,74
66,Advanced Wireless Services,161,AW-CMA163-A,"Springfield, MO",477000,Fidelity Communications Company,57,Fidelity Communications Company,57
66,Advanced Wireless Services,161,AW-CMA164-A,"Fort Myers, FL",1767000,T-Mobile License LLC,59,T-Mobile License LLC,59
66,Advanced Wireless Services,161,AW-CMA165-A,Fort Smith AR-OK,313000,CROSS TELEPHONE COMPANY,33,CROSS TELEPHONE COMPANY,33
66,Advanced Wireless Services,161,AW-CMA166-A,"Hickory, NC",631000,"Carolina West Wireless, Inc.",58,"Carolina West Wireless, Inc.",58
66,Advanced Wireless Services,161,AW-CMA167-A,"Sarasota, FL",1500000,T-Mobile License LLC,70,T-Mobile License LLC,70
66,Advanced Wireless Services,161,AW-CMA168-A,"Tallahassee, FL",954000,T-Mobile License LLC,37,T-Mobile License LLC,37
66,Advanced Wireless Services,161,AW-CMA169-A,"Mayaguez, PR",227000,"Cavalier Wireless, LLC",89,"Cavalier Wireless, LLC",89
66,Advanced Wireless Services,161,AW-CMA170-A,"Galveston-Texas City, TX",330000,T-Mobile License LLC,38,T-Mobile License LLC,38
66,Advanced Wireless Services,161,AW-CMA171-A,"Reno, NV",734000,"Cricket Licensee (Reauction), Inc.",79,"Cricket Licensee (Reauction), Inc.",79
66,Advanced Wireless Services,161,AW-CMA172-A,"Lincoln, NE",263000,"Barat Wireless, L.P.",74,"Barat Wireless, L.P.",74
66,Advanced Wireless Services,161,AW-CMA173-A,"Biloxi-Gulfport, MS",2920000,"Cable One, Inc.",74,"Cable One, Inc.",74
66,Advanced Wireless Services,161,AW-CMA174-A,"Lafayette, LA",284000,"Cricket Licensee (Reauction), Inc.",35,"Cricket Licensee (Reauction), Inc.",35
66,Advanced Wireless Services,161,AW-CMA175-A,"Santa Cruz, CA",609000,AWS Wireless Inc.,72,AWS Wireless Inc.,72
66,Advanced Wireless Services,161,AW-CMA176-A,"Springfield, IL",227000,T-Mobile License LLC,85,T-Mobile License LLC,85
66,Advanced Wireless Services,161,AW-CMA177-A,"Battle Creek, MI",301000,"Cingular AWS, LLC",43,"Cingular AWS, LLC",43
66,Advanced Wireless Services,161,AW-CMA178-A,"Wheeling, WV-OH",153000,American Cellular Corporation,24,American Cellular Corporation,24
66,Advanced Wireless Services,161,AW-CMA179-A,"Topeka, KS",464000,"Barat Wireless, L.P.",128,"Barat Wireless, L.P.",128
66,Advanced Wireless Services,161,AW-CMA180-A,"Springfield, OH",385000,Cincinnati Bell Wireless LLC,83,Cincinnati Bell Wireless LLC,83
66,Advanced Wireless Services,161,AW-CMA181-A,"Muskegon, MI",858000,American Cellular Corporation,49,American Cellular Corporation,49
66,Advanced Wireless Services,161,AW-CMA182-A,"Fayetteville-Springdale, AR",555000,CROSS TELEPHONE COMPANY,37,CROSS TELEPHONE COMPANY,37
66,Advanced Wireless Services,161,AW-CMA183-A,"Asheville, NC",794000,"Carolina West Wireless, Inc.",58,"Carolina West Wireless, Inc.",58
66,Advanced Wireless Services,161,AW-CMA184-A,"Houma-Thibodaux, LA",194000,"Cricket Licensee (Reauction), Inc.",37,"Cricket Licensee (Reauction), Inc.",37
66,Advanced Wireless Services,161,AW-CMA185-A,"Terre Haute, IN",180000,AWS Wireless Inc.,41,AWS Wireless Inc.,41
66,Advanced Wireless Services,161,AW-CMA186-A,"Green Bay, WI",685000,T-Mobile License LLC,54,T-Mobile License LLC,54
66,Advanced Wireless Services,161,AW-CMA187-A,"Anchorage, AK",539000,"MTA Communications, Inc.",4,"MTA Communications, Inc.",4
66,Advanced Wireless Services,161,AW-CMA188-A,"Amarillo, TX",327000,Daredevil Communications LLC,73,Daredevil Communications LLC,73
66,Advanced Wireless Services,161,AW-CMA189-A,"Racine, WI",189000,T-Mobile License LLC,21,T-Mobile License LLC,21
66,Advanced Wireless Services,161,AW-CMA190-A,"Boise City, ID",1126000,"Cable One, Inc.",92,"Cable One, Inc.",92
66,Advanced Wireless Services,161,AW-CMA191-A,"Yakima, WA",306000,"Red Rock Spectrum Holdings, LLC",39,"Red Rock Spectrum Holdings, LLC",39
66,Advanced Wireless Services,161,AW-CMA192-A,"Gainesville, FL",970000,T-Mobile License LLC,31,T-Mobile License LLC,31
